"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Measure Response","Footnote","Start Date","End Date"
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,PA,19026,DELAWARE,(215) 284-8100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,PA,19026,DELAWARE,(215) 284-8100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390084,SUNBURY COMMUNITY HOSPITAL,350 NORTH 11TH STREET,SUNBURY,PA,17801,NORTHUMBERLND,(570) 286-3333,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390084,SUNBURY COMMUNITY HOSPITAL,350 NORTH 11TH STREET,SUNBURY,PA,17801,NORTHUMBERLND,(570) 286-3333,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390086,PENN HIGHLAND DUBOIS,100 HOSPITAL AVENUE,DUBOIS,PA,15801,CLEARFIELD,(814) 371-2200,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390086,PENN HIGHLAND DUBOIS,100 HOSPITAL AVENUE,DUBOIS,PA,15801,CLEARFIELD,(814) 371-2200,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390090,WEST PENN HOSPITAL,4800 FRIENDSHIP AVENUE,PITTSBURGH,PA,15224,ALLEGHENY,(412) 578-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390090,WEST PENN HOSPITAL,4800 FRIENDSHIP AVENUE,PITTSBURGH,PA,15224,ALLEGHENY,(412) 578-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390091,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346,VENANGO,(814) 676-7600,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390091,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346,VENANGO,(814) 676-7600,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,CLARION,(814) 226-9500,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,CLARION,(814) 226-9500,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390096,ST JOSEPH MEDICAL CENTER,2500 BERNVILLE ROAD,READING,PA,19605,BERKS,(610) 378-2000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390096,ST JOSEPH MEDICAL CENTER,2500 BERNVILLE ROAD,READING,PA,19605,BERKS,(610) 378-2000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,MONTGOMERY,(215) 947-3000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,MONTGOMERY,(215) 947-3000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17602,LANCASTER,(717) 544-5511,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17602,LANCASTER,(717) 544-5511,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390101,UPMC MEMORIAL,1701 INNOVATION DRIVE,YORK,PA,17408,YORK,(717) 843-8623,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390101,UPMC MEMORIAL,1701 INNOVATION DRIVE,YORK,PA,17408,YORK,(717) 843-8623,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390102,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,ALLEGHENY,(412) 784-4000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390102,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,ALLEGHENY,(412) 784-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390104,UPMC KANE,4372 ROUTE 6,KANE,PA,16735,MC KEAN,(814) 837-8585,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390104,UPMC KANE,4372 ROUTE 6,KANE,PA,16735,MC KEAN,(814) 837-8585,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390107,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,ALLEGHENY,(412) 367-6700,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390107,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,ALLEGHENY,(412) 367-6700,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390110,CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,CAMBRIA,(814) 534-9000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390110,CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,CAMBRIA,(814) 534-9000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 662-3227,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 662-3227,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,WINDBER,PA,15963,SOMERSET,(814) 467-3000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,WINDBER,PA,15963,SOMERSET,(814) 467-3000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390113,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,PA,16335,CRAWFORD,(814) 333-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390113,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,PA,16335,CRAWFORD,(814) 333-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,300 HALKET STREET,PITTSBURGH,PA,15213,ALLEGHENY,(412) 641-4010,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,300 HALKET STREET,PITTSBURGH,PA,15213,ALLEGHENY,(412) 641-4010,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390115,JEFFERSON HEATH,10800 KNIGHTS ROAD,PHILADELPHIA,PA,19114,PHILADELPHIA,(215) 612-4000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390115,JEFFERSON HEATH,10800 KNIGHTS ROAD,PHILADELPHIA,PA,19114,PHILADELPHIA,(215) 612-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390116,SUBURBAN COMMUNITY HOSPITAL,2701 DEKALB PIKE,NORRISTOWN,PA,19401,MONTGOMERY,(215) 278-2000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390116,SUBURBAN COMMUNITY HOSPITAL,2701 DEKALB PIKE,NORRISTOWN,PA,19401,MONTGOMERY,(215) 278-2000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390117,UPMC BEDFORD MEMORIAL,10455 LINCOLN HIGHWAY,EVERETT,PA,15537,BEDFORD,(814) 623-6161,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390117,UPMC BEDFORD MEMORIAL,10455 LINCOLN HIGHWAY,EVERETT,PA,15537,BEDFORD,(814) 623-6161,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390119,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,LACKAWANNA,(570) 340-2100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390119,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,LACKAWANNA,(570) 340-2100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390123,POTTSTOWN HOSPITAL,1600 EAST HIGH STREET,POTTSTOWN,PA,19464,MONTGOMERY,(610) 327-7000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390123,POTTSTOWN HOSPITAL,1600 EAST HIGH STREET,POTTSTOWN,PA,19464,MONTGOMERY,(610) 327-7000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390125,WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,PA,18431,WAYNE,(570) 253-8100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390125,WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,PA,18431,WAYNE,(570) 253-8100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,CHESTER,(610) 983-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,CHESTER,(610) 983-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390130,CONEMAUGH MINERS MEDICAL CENTER,290 HAIDA AVENUE,HASTINGS,PA,16646,CAMBRIA,(814) 247-3100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390130,CONEMAUGH MINERS MEDICAL CENTER,290 HAIDA AVENUE,HASTINGS,PA,16646,CAMBRIA,(814) 247-3100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390133,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULEVARD,ALLENTOWN,PA,18105,LEHIGH,(610) 402-2273,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390133,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULEVARD,ALLENTOWN,PA,18105,LEHIGH,(610) 402-2273,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,LUZERNE,(570) 829-8111,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,LUZERNE,(570) 829-8111,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390138,WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,PA,17268,FRANKLIN,(717) 765-4000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390138,WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,PA,17268,FRANKLIN,(717) 765-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390139,BRYN MAWR HOSPITAL,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,MONTGOMERY,(610) 526-3000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390139,BRYN MAWR HOSPITAL,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,MONTGOMERY,(610) 526-3000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,PHILADELPHIA,(215) 456-6090,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,PHILADELPHIA,(215) 456-6090,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,WESTMORELAND,(724) 832-4000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,WESTMORELAND,(724) 832-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365,WARREN,(814) 723-3300,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365,WARREN,(814) 723-3300,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,WASHINGTON,(724) 258-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,WASHINGTON,(724) 258-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390150,WASHINGTON HEALTH SYSTEM GREENE,350 BONAR AVENUE,WAYNESBURG,PA,15370,GREENE,(724) 627-2602,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390150,WASHINGTON HEALTH SYSTEM GREENE,350 BONAR AVENUE,WAYNESBURG,PA,15370,GREENE,(724) 627-2602,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,FRANKLIN,(717) 267-3000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,FRANKLIN,(717) 267-3000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390153,PAOLI HOSPITAL,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,(610) 648-1000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390153,PAOLI HOSPITAL,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,(610) 648-1000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390156,MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,1500 LANSDOWNE  AVE,DARBY,PA,19023,DELAWARE,(215) 237-4000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390156,MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,1500 LANSDOWNE  AVE,DARBY,PA,19023,DELAWARE,(215) 237-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390157,HERITAGE VALLEY KENNEDY,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,ALLEGHENY,(412) 777-6161,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390157,HERITAGE VALLEY KENNEDY,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,ALLEGHENY,(412) 777-6161,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390160,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,15317,WASHINGTON,(724) 873-5892,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390160,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,15317,WASHINGTON,(724) 873-5892,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390162,ST LUKE'S HOSPITAL - EASTON CAMPUS,250 SOUTH 21ST STREET,EASTON,PA,18042,NORTHAMPTON,(610) 250-4076,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390162,ST LUKE'S HOSPITAL - EASTON CAMPUS,250 SOUTH 21ST STREET,EASTON,PA,18042,NORTHAMPTON,(610) 250-4076,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390163,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,ARMSTRONG,(724) 543-8500,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390163,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,ARMSTRONG,(724) 543-8500,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390164,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALLEGHENY,(412) 647-8788,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390164,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALLEGHENY,(412) 647-8788,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,BUTLER,(724) 283-6666,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,BUTLER,(724) 283-6666,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390173,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,INDIANA,PA,15701,INDIANA,(724) 357-7000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390173,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,INDIANA,PA,15701,INDIANA,(724) 357-7000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,(215) 955-6000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,(215) 955-6000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,PA,16125,MERCER,(724) 588-2100,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,PA,16125,MERCER,(724) 588-2100,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,CHESTER,(610) 431-5000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,CHESTER,(610) 431-5000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,(610) 447-2000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,(610) 447-2000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,PA,18218,SCHUYLKILL,(570) 645-2131,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,PA,18218,SCHUYLKILL,(570) 645-2131,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390184,HIGHLANDS HOSPITAL,401 EAST MURPHY AVENUE,CONNELLSVILLE,PA,15425,FAYETTE,(724) 628-1500,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390184,HIGHLANDS HOSPITAL,401 EAST MURPHY AVENUE,CONNELLSVILLE,PA,15425,FAYETTE,(724) 628-1500,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390185,LEHIGH VALLEY HOSPITAL - HAZLETON,700 EAST BROAD STREET,HAZLETON,PA,18201,LUZERNE,(570) 501-4000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390185,LEHIGH VALLEY HOSPITAL - HAZLETON,700 EAST BROAD STREET,HAZLETON,PA,18201,LUZERNE,(570) 501-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390192,TYLER MEMORIAL HOSPITAL,5950 STATE ROUTE 6 WEST,TUNKHANNOCK,PA,18657,WYOMING,(570) 836-2161,OP_12,Able to receive lab results electronically,No,,01/01/2018,12/31/2018
390192,TYLER MEMORIAL HOSPITAL,5950 STATE ROUTE 6 WEST,TUNKHANNOCK,PA,18657,WYOMING,(570) 836-2161,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",No,,01/01/2018,12/31/2018
390194,ST LUKE'S HOSPITAL - LEHIGHTON,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,CARBON,(607) 377-1300,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390194,ST LUKE'S HOSPITAL - LEHIGHTON,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,CARBON,(607) 377-1300,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,MONTGOMERY,(610) 645-2000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,MONTGOMERY,(610) 645-2000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390197,ST LUKE'S HOSPITAL - SACRED HEART CAMPUS,421 CHEW STREET,ALLENTOWN,PA,18102,LEHIGH,(610) 776-4900,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390197,ST LUKE'S HOSPITAL - SACRED HEART CAMPUS,421 CHEW STREET,ALLENTOWN,PA,18102,LEHIGH,(610) 776-4900,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390198,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,PA,16509,ERIE,(814) 864-4031,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390198,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,PA,16509,ERIE,(814) 864-4031,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,PA,15767,JEFFERSON,(814) 938-1800,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,PA,15767,JEFFERSON,(814) 938-1800,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390201,LEHIGH VALLEY HOSPITAL - POCONO,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301,MONROE,(570) 421-4000,OP_12,Able to receive lab results electronically,No,,01/01/2018,12/31/2018
390201,LEHIGH VALLEY HOSPITAL - POCONO,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301,MONROE,(570) 421-4000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",No,,01/01/2018,12/31/2018
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,(215) 345-2200,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,(215) 345-2200,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390204,NAZARETH HOSPITAL,2601 HOLME AVE,PHILADELPHIA,PA,19152,PHILADELPHIA,(215) 335-6000,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390204,NAZARETH HOSPITAL,2601 HOLME AVE,PHILADELPHIA,PA,19152,PHILADELPHIA,(215) 335-6000,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146,MERCER,(724) 983-3800,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146,MERCER,(724) 983-3800,OP_17,"Able to track patients' lab results, tests, and referrals electronically between visits",Yes,,01/01/2018,12/31/2018
390217,EXCELA HEALTH - FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,WESTMORELAND,(724) 547-1500,OP_12,Able to receive lab results electronically,Yes,,01/01/2018,12/31/2018
