D_R,statefp,countyfp,tractce,blkgrpce,geoid,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,SqMile_BG,GeoIdN,logrecno,geoid_1,b02001_001,b02001_002,b02001_003,b02001_005,b02001_006,b02006_002,b03001_001,b03001_002,b03002_003,b03002_004,b03002_012,b03002_014,b03002_013,b01001_002,Male_un17,b01001_026,Fem_un17,Under17,PropMove,b99072_001,b99072_007,PerPoverty,b17017_002,b17017_001,PerFemHead,b11003_016,b11003_001,PerUnemplo,b23025_005,b23025_003,PerAssist,b22010_002,b22010_001,b16002_001,b16002_004,b16002_010,SpanSpeakP,AsianSpeak,WhitePerc,BlackPerc,HispPerc,AsianPerc
 ,48,113,019019,1,481130190191,Block Group 1,G5030,S,298422,0,+32.9190981,-096.7150049,.115192752708,481130190191,14174,481130190191,2944,1009,1369,361,0, , , ,192,1340,896,29,817,1367,430,1577,449,879,.291352709006,2787,1975,.227342549923,296,1302,.284403669725,217,763,.0533088235294,87,1632,.163594470046,213,1302,1302,83,18,0,0,.0652173913043,.465013586957,.277513586957,0
 ,48,113,016520,1,481130165201,Block Group 1,G5030,S,11483799,34693,+32.7036698,-096.9232763,4.44634381478,481130165201,13819,481130165201,1432,744,267,345,0, , , ,432,267,388,0,312,605,131,827,54,185,.234636871508,1432,1096,.193029490617,72,373,.209183673469,41,196,.0427672955975,34,795,.109919571046,41,373,373,107,0,0,0,.301675977654,.186452513966,.217877094972,0
 ,48,113,013105,2,481130131052,Block Group 2,G5030,S,113716,0,+32.8937097,-096.7730812,.0438951740889,481130131052,13392,481130131052,2100,1054,499,0,0, , , ,519,499,1068,0,535,1164,332,936,157,489,.35619047619,2100,1352,.211009174312,184,872,.167023554604,78,467,.13579277865,173,1274,.120412844037,105,872,872,233,0,0,0,.247142857143,.237619047619,.254761904762,0
 ,48,113,007913,3,481130079133,Block Group 3,G5030,S,335202,0,+32.8484406,-096.7694351,.129390211677,481130079133,13047,481130079133,158,107,41,10,0, , , ,100,41,7,0,7,81,0,77,0,0,.322784810127,158,107,.14406779661,17,118,0,0,21,.048951048951,7,143,0,0,118,118,0,0,0,0,.632911392405,.259493670886,.0443037974684,0
 ,48,113,013624,2,481130136242,Block Group 2,G5030,S,143877,0,+32.9412393,-096.8161044,.0555370028789,481130136242,13453,481130136242,930,489,95,145,0, , , ,395,95,258,0,94,470,66,460,0,66,.251612903226,930,696,.015625,10,640,.161904761905,17,105,.0693430656934,57,822,.0546875,35,640,640,0,0,0,0,.424731182796,.102150537634,.101075268817,0
 ,48,113,006700,1,481130067001,Block Group 1,G5030,S,577804,0,+32.7453140,-096.8776210,.223042115291,481130067001,12932,481130067001,1230,1061,67,0,0, , , ,82,67,1081,0,979,577,163,653,343,506,.0193491644679,1137,1115,.102631578947,39,380,.0701754385965,20,285,0,0,538,.113157894737,43,380,380,184,0,0,0,.0666666666667,.0544715447154,.79593495935,0
 ,48,113,006700,2,481130067002,Block Group 2,G5030,S,1482984,0,+32.7462818,-096.8975743,.57245238359,481130067002,12933,481130067002,3495,2975,0,11,0, , , ,394,0,3090,0,2581,1868,653,1627,502,1155,.0777649769585,3472,3202,.28323699422,245,865,.105042016807,75,714,.0596107055961,98,1644,.169942196532,147,865,865,395,0,0,0,.112732474964,0,.738483547926,0
 ,48,113,006700,3,481130067003,Block Group 3,G5030,S,289595,0,+32.7441595,-096.8876690,.111788295495,481130067003,12934,481130067003,2023,1268,9,0,0, , , ,213,0,1810,9,1055,1143,413,880,283,696,.156050955414,1884,1590,.435064935065,201,462,.276712328767,101,365,.160278745645,138,861,.354978354978,164,462,462,208,0,0,0,.105289174493,.00444883835887,.521502718735,0
 ,48,113,006700,4,481130067004,Block Group 4,G5030,S,363520,0,+32.7382312,-096.8765415,.140325427325,481130067004,12935,481130067004,1220,830,0,0,0, , , ,237,0,983,0,593,582,133,638,319,452,.0576923076923,1196,1127,.24269005848,83,342,0,0,214,.175572519084,115,655,.0818713450292,28,342,342,96,0,0,0,.194262295082,0,.48606557377,0
 ,48,113,006800,1,481130068001,Block Group 1,G5030,S,624209,0,+32.7519612,-096.8706616,.240953389892,481130068001,12936,481130068001,1278,953,0,0,0, , , ,75,0,1203,0,878,847,191,431,78,269,.061757719715,1263,1185,.11581920904,41,354,0,0,320,.0403645833333,31,768,.118644067797,42,354,354,148,0,0,0,.0586854460094,0,.687010954617,0
 ,48,113,006900,1,481130069001,Block Group 1,G5030,S,992562,0,+32.7640724,-096.8641289,.383142736736,481130069001,12939,481130069001,1046,705,157,0,0, , , ,351,157,538,0,354,659,123,387,77,200,.0611854684512,1046,982,.347670250896,194,558,.186440677966,33,177,.087890625,45,512,.259856630824,145,558,558,59,0,0,0,.335564053537,.150095602294,.338432122371,0
 ,48,113,007101,1,481130071011,Block Group 1,G5030,S,533457,0,+32.8483277,-096.8170231,.205919414518,481130071011,12942,481130071011,1302,1135,6,104,0, , , ,1076,0,65,6,59,631,106,671,108,214,.342879256966,1292,849,.0991847826087,73,736,.110759493671,35,316,.0364050056883,32,879,.023097826087,17,736,736,0,10,0,0,.826420890937,.00460829493088,.0453149001536,0
 ,48,113,008500,3,481130085003,Block Group 3,G5030,S,848573,0,+32.7675243,-096.6956486,.327560261731,481130085003,13074,481130085003,1968,1199,282,16,0, , , ,425,282,1240,0,774,955,248,1013,382,630,.0630445925167,1951,1828,.239463601533,125,522,.227586206897,99,435,.112840466926,87,771,.191570881226,100,522,522,66,0,0,0,.215955284553,.143292682927,.393292682927,0
 ,48,113,008603,2,481130086032,Block Group 2,G5030,S,919882,0,+32.7374480,-096.7837004,.355088313552,481130086032,13077,481130086032,311,284,0,0,0, , , ,0,0,311,0,284,143,27,168,75,102,0,311,311,.133333333333,10,75,0,0,75,.0233918128655,4,171,.32,24,75,75,13,0,0,0,0,0,.913183279743,0
 ,48,113,008604,2,481130086042,Block Group 2,G5030,S,279755,0,+32.7198193,-096.7654076,.107990048457,481130086042,13079,481130086042,1334,124,1167,0,18, , , ,20,1167,129,0,104,610,119,724,182,301,.139801375095,1309,1126,.617816091954,430,696,.102325581395,22,215,.0380434782609,14,368,.458333333333,319,696,696,34,0,0,0,.0149925037481,.874812593703,.0779610194903,0
 ,48,113,008701,1,481130087011,Block Group 1,G5030,S,480635,0,+32.7121391,-096.7669520,.185533823002,481130087011,13080,481130087011,1192,0,1192,0,0, , , ,0,1155,37,37,0,524,376,668,290,666,.0505136986301,1168,1109,.710784313725,290,408,.763688760807,265,347,.149193548387,37,248,.720588235294,294,408,408,0,0,0,0,0,1,0,0
 ,48,113,008701,3,481130087013,Block Group 3,G5030,S,415651,0,+32.7042536,-096.7693833,.160448163542,481130087013,13082,481130087013,507,64,443,0,0, , , ,0,443,64,0,64,154,36,353,58,94,0,507,507,.382882882883,85,222,.101694915254,12,118,.12962962963,21,162,.0810810810811,18,222,222,21,0,0,0,0,.873767258383,.126232741617,0
 ,48,113,010601,2,481130106012,Block Group 2,G5030,S,3544177,8964,+32.7894362,-096.9030573,1.37155419562,481130106012,13200,481130106012,3396,2486,68,0,0, , , ,267,68,3033,0,2219,1668,438,1728,571,1009,.0490925319845,3361,3196,.272613065327,217,796,.155270655271,109,702,.177848101266,281,1580,.201005025126,160,796,796,177,0,0,0,.0786219081272,.020023557126,.653415783274,0
 ,48,113,010601,3,481130106013,Block Group 3,G5030,S,2084613,0,+32.7838655,-096.8914230,.804686457376,481130106013,13201,481130106013,602,438,0,0,0, , , ,105,0,497,0,333,279,70,323,136,206,.078073089701,602,555,.0981595092025,16,163,.118518518519,16,135,.158054711246,52,329,.288343558282,47,163,163,8,0,0,0,.174418604651,0,.553156146179,0
 ,48,113,010602,2,481130106022,Block Group 2,G5030,S,430933,0,+32.7713211,-096.9115704,.166345613095,481130106022,13203,481130106022,1117,584,295,187,0, , , ,275,295,360,0,309,510,271,607,255,526,.052534562212,1085,1028,.591240875912,162,274,.472727272727,104,220,.171428571429,72,420,.598540145985,164,274,274,53,25,0,0,.246195165622,.264100268577,.276633840645,0
 ,48,113,011101,1,481130111011,Block Group 1,G5030,S,1781705,8682,+32.6671623,-096.8495694,.691127184925,481130111011,13241,481130111011,1331,240,1013,0,0, , , ,179,1000,152,13,61,693,86,638,69,155,.0295007564297,1322,1283,.0529100529101,30,567,.0737704918033,27,366,0,0,694,.0546737213404,31,567,567,13,0,0,0,.134485349361,.761081893313,.045830202855,0
 ,48,113,012900,1,481130129001,Block Group 1,G5030,S,495531,0,+32.8600308,-096.7029153,.191279662793,481130129001,13356,481130129001,1278,737,508,0,0, , , ,383,508,387,0,354,606,150,672,74,224,.0952,1250,1131,.221532091097,107,483,.257225433526,89,346,.0162962962963,11,675,.107660455487,52,483,483,35,0,0,0,.299687010955,.397496087637,.276995305164,0
 ,48,113,012900,3,481130129003,Block Group 3,G5030,S,761939,0,+32.8464195,-096.7064936,.294114806653,481130129003,13358,481130129003,1050,1039,0,0,11, , , ,1016,0,23,0,23,489,57,561,72,129,.0537313432836,1005,951,.0295857988166,15,507,.0387596899225,15,387,.0784061696658,61,778,0,0,507,507,0,0,0,0,.967619047619,0,.0219047619048,0
 ,48,113,003700,2,481130037002,Block Group 2,G5030,S,353949,0,+32.7623280,-096.7667546,.13662842779,481130037002,12815,481130037002,986,79,907,0,0, , , ,0,907,79,0,79,399,61,587,176,237,.080121703854,986,907,.406976744186,140,344,.0728155339806,15,206,.264880952381,89,336,.531976744186,183,344,344,16,0,0,0,0,.919878296146,.080121703854,0
 ,48,113,003800,2,481130038002,Block Group 2,G5030,S,548325,0,+32.7608671,-096.7514160,.211660673242,481130038002,12819,481130038002,678,45,633,0,0, , , ,0,633,45,0,45,274,54,404,44,98,.0634218289086,678,635,.378881987578,122,322,.221476510067,33,149,.0971223021583,27,278,.478260869565,154,322,322,14,0,0,0,0,.933628318584,.0663716814159,0
 ,48,113,003800,3,481130038003,Block Group 3,G5030,S,378529,0,+32.7564964,-096.7576570,.14611725191,481130038003,12820,481130038003,573,0,573,0,0, , , ,0,573,0,0,0,215,84,358,86,170,.0314136125654,573,555,.381443298969,74,194,.328358208955,44,134,.14465408805,23,159,.39175257732,76,194,194,0,0,0,0,0,1,0,0
 ,48,113,003902,2,481130039022,Block Group 2,G5030,S,818026,0,+32.7504313,-096.7540938,.315769317321,481130039022,12824,481130039022,1321,103,1178,0,0, , , ,24,1178,79,0,79,689,239,632,131,370,.186830015314,1306,1062,.319238900634,151,473,.259259259259,70,270,.184466019417,95,515,.412262156448,195,473,473,0,0,0,0,.0181680545042,.891748675246,.0598031794095,0
 ,48,113,004000,1,481130040001,Block Group 1,G5030,S,1287897,0,+32.7510853,-096.7716072,.497146917132,481130040001,12825,481130040001,397,109,288,0,0, , , ,92,288,17,0,17,223,45,174,23,68,.261964735516,397,293,.41847826087,77,184,0,0,78,.135294117647,23,170,.391304347826,72,184,184,0,0,0,0,.231738035264,.725440806045,.0428211586902,0
 ,48,113,007101,2,481130071012,Block Group 2,G5030,S,646784,0,+32.8409998,-096.8179543,.249664630105,481130071012,12943,481130071012,804,725,0,43,0, , , ,672,0,74,0,53,411,95,393,137,232,.15374841169,787,666,0,0,277,.0467289719626,10,214,0,0,404,0,0,277,277,0,0,0,0,.835820895522,0,.06592039801,0
 ,48,113,007102,2,481130071022,Block Group 2,G5030,S,512789,0,+32.8484770,-096.8342913,.197939824602,481130071022,12945,481130071022,1381,705,430,0,0, , , ,315,430,636,0,390,708,174,673,163,337,.107088989442,1326,1184,.16704805492,73,437,0,0,309,.0807174887892,54,669,.288329519451,126,437,437,113,0,0,0,.228095582911,.311368573497,.282404055033,0
 ,48,113,007102,5,481130071025,Block Group 5,G5030,S,398614,0,+32.8389839,-096.8258614,.153869112175,481130071025,12948,481130071025,1112,511,205,0,0, , , ,222,205,665,0,289,662,313,450,65,378,.179856115108,1112,912,.208092485549,72,346,.147601476015,40,271,.0518234165067,27,521,.236994219653,82,346,346,23,0,0,0,.19964028777,.184352517986,.259892086331,0
 ,48,113,007102,3,481130071023,Block Group 3,G5030,S,363443,0,+32.8343536,-096.8265588,.140292085572,481130071023,12946,481130071023,603,587,16,0,0, , , ,587,16,0,0,0,333,19,270,0,19,.0753424657534,584,540,.0636363636364,28,440,0,0,92,.0271317829457,14,516,.0431818181818,19,440,440,0,0,0,0,.973466003317,.0265339966833,0,0
 ,48,113,007201,2,481130072012,Block Group 2,G5030,S,415634,0,+32.8585300,-096.8701757,.160438260044,481130072012,12950,481130072012,1333,1118,0,0,0, , , ,68,0,1250,0,1050,754,234,579,206,440,.123664122137,1310,1148,.382352941176,104,272,.0873362445415,20,229,.182621502209,124,679,.400735294118,109,272,272,28,0,0,0,.0510127531883,0,.787696924231,0
 ,48,113,007201,4,481130072014,Block Group 4,G5030,S,230261,0,+32.8555688,-096.8776790,.0888825004509,481130072014,12952,481130072014,1241,291,25,0,0, , , ,105,25,1111,0,186,780,245,461,197,442,.333601933924,1241,827,.343137254902,105,306,.563636363636,124,220,.122571001495,82,669,.326797385621,100,306,306,209,0,1,0,.0846091861402,.0201450443191,.149879129734,0
 ,48,113,007202,1,481130072021,Block Group 1,G5030,S,138856,0,+32.8627082,-096.8692479,.053599838215,481130072021,12954,481130072021,1023,847,0,0,0, , , ,200,0,823,0,647,628,105,395,75,180,.175580221998,991,817,.133676092545,52,389,0,0,274,.0679933665008,41,603,.0951156812339,37,389,389,228,0,1,0,.19550342131,0,.632453567937,0
 ,48,113,007301,1,481130073011,Block Group 1,G5030,S,887614,7843,+32.8584054,-096.8171766,.345653490371,481130073011,12959,481130073011,935,893,0,0,0, , , ,800,0,100,0,93,455,90,480,122,212,.164488017429,918,767,.0616113744076,26,422,.0257352941176,7,272,.0320754716981,17,530,.0260663507109,11,422,422,0,0,0,0,.855614973262,0,.0994652406417,0
 ,48,113,010701,2,481130107012,Block Group 2,G5030,S,1060616,0,+32.7462212,-096.9086243,.409413841915,481130107012,13205,481130107012,1002,670,0,0,0, , , ,9,0,993,0,661,571,88,431,129,217,.0236382322713,973,950,.195729537367,55,281,.0756302521008,18,238,.0590631364562,29,491,.231316725979,65,281,281,148,0,1,0,.00898203592814,0,.659680638723,0
 ,48,113,010703,1,481130107031,Block Group 1,G5030,S,927111,0,+32.7416009,-096.9232889,.357878174684,481130107031,13206,481130107031,1359,921,67,0,0, , , ,322,67,940,0,599,719,167,640,168,335,.0546528803545,1354,1280,.110024449878,45,409,0,0,328,.129573170732,85,656,.151589242054,62,409,409,146,0,0,0,.236938925681,.0493009565857,.44076526858,0
 ,48,113,007815,1,481130078151,Block Group 1,G5030,S,116545,0,+32.8734619,-096.7594587,.0449873036596,481130078151,12997,481130078151,606,552,7,47,0, , , ,0,7,552,0,552,334,195,272,93,288,.0217391304348,598,585,.747126436782,130,174,.486666666667,73,150,0,0,212,.747126436782,130,174,174,35,0,0,0,0,.0115511551155,.910891089109,0
 ,48,113,011900,2,481130119002,Block Group 2,G5030,S,579433,0,+32.7453884,-096.6526789,.223670474009,481130119002,13287,481130119002,2014,1168,456,0,0, , , ,127,456,1431,0,1041,1007,353,1007,298,651,.0367428003972,2014,1940,.230202578269,125,543,.17067833698,78,457,.0438729198185,29,661,.325966850829,177,543,543,165,0,0,0,.0630585898709,.22641509434,.51688182721,0
 ,48,113,011900,4,481130119004,Block Group 4,G5030,S,724344,0,+32.7382239,-096.6524572,.279607916682,481130119004,13289,481130119004,1175,701,474,0,0, , , ,96,474,605,0,605,676,151,499,205,356,.0503731343284,1072,1018,.215094339623,57,265,0,0,265,.186495176849,116,622,.0301886792453,8,265,265,0,0,0,0,.0817021276596,.403404255319,.514893617021,0
 ,48,113,012000,3,481130120003,Block Group 3,G5030,S,582217,0,+32.7582450,-096.6522015,.22474350805,481130120003,13294,481130120003,1745,1163,427,0,0, , , ,116,427,1202,0,1047,666,247,1079,434,681,.197674418605,1720,1380,.312949640288,174,556,.275757575758,91,330,.075780089153,51,673,.359712230216,200,556,556,163,0,0,0,.0664756446991,.244699140401,.6,0
 ,48,113,012000,1,481130120001,Block Group 1,G5030,S,667881,0,+32.7540403,-096.6601268,.257812461213,481130120001,13292,481130120001,1018,355,596,0,0, , , ,26,567,425,29,329,529,186,489,186,372,.0550098231827,1018,962,.122866894198,36,293,.222727272727,49,220,0,0,342,.249146757679,73,293,293,17,0,0,0,.0255402750491,.585461689587,.323182711198,0
 ,48,113,000603,4,481130006034,Block Group 4,G5030,S,264881,0,+32.8202010,-096.8047131,.10224742668,481130006034,12718,481130006034,1302,1089,43,75,0, , , ,902,43,227,0,187,651,27,651,14,41,.312982998454,1294,889,.0345238095238,29,840,0,0,223,0,0,1167,0,0,840,840,0,0,0,0,.692780337942,.0330261136713,.143625192012,0
 ,48,113,019700,1,481130197001,Block Group 1,G5030,S,1454587,0,+32.8298391,-096.7968174,.561483171367,481130197001,14317,481130197001,913,890,0,4,0, , , ,881,0,14,0,9,408,80,505,135,215,.202643171806,908,724,.0692307692308,27,390,.0519480519481,16,308,.046204620462,14,303,.0179487179487,7,390,390,0,0,0,0,.964950711939,0,.00985761226725,0
 ,48,113,002200,1,481130022001,Block Group 1,G5030,S,894047,0,+32.7907097,-096.7850886,.345111649938,481130022001,12795,481130022001,1622,781,557,108,0, , , ,724,557,87,0,57,864,34,758,76,110,.397523219814,1615,973,.158711217184,133,838,.391304347826,90,230,.0607553366174,74,1218,.0751789976134,63,838,838,0,0,0,0,.446362515413,.343403205919,.0351418002466,0
 ,48,113,004201,1,481130042011,Block Group 1,G5030,S,1067099,0,+32.7640421,-096.8298664,.411913901571,481130042011,12829,481130042011,657,539,0,68,0, , , ,539,0,30,0,0,320,52,337,106,158,.112633181126,657,583,.0183823529412,5,272,.0965909090909,17,176,.0137741046832,5,363,.0183823529412,5,272,272,0,0,0,0,.820395738204,0,0,0
 ,48,113,004201,3,481130042013,Block Group 3,G5030,S,562172,0,+32.7581280,-096.8264191,.217005163027,481130042013,12831,481130042013,939,901,10,0,0, , , ,389,10,528,0,512,492,58,447,159,217,.165591397849,930,776,.203753351206,76,373,.0379146919431,8,211,.096,48,500,.235924932976,88,373,373,60,0,0,0,.414270500532,.010649627263,.545260915868,0
 ,48,113,004201,5,481130042015,Block Group 5,G5030,S,197406,0,+32.7520289,-096.8297193,.076201490587,481130042015,12833,481130042015,721,578,70,0,0, , , ,215,70,412,0,363,395,116,326,104,220,.185628742515,668,544,.290076335878,76,262,.175572519084,23,131,.129032258065,36,279,.358778625954,94,262,262,23,0,0,0,.298196948682,.0970873786408,.50346740638,0
 ,48,113,004202,1,481130042021,Block Group 1,G5030,S,277173,0,+32.7515625,-096.8407489,.106994063167,481130042021,12834,481130042021,1109,941,10,0,0, , , ,282,10,810,0,659,540,151,569,178,329,.263586956522,1104,813,.255494505495,93,364,.243781094527,49,201,.157264957265,92,585,.18956043956,69,364,364,42,0,0,0,.254283137962,.00901713255185,.594229035167,0
 ,48,113,004202,3,481130042023,Block Group 3,G5030,S,688593,2179,+32.7553003,-096.8502176,.266647537265,481130042023,12836,481130042023,322,305,0,0,0, , , ,240,0,82,0,65,160,27,162,20,47,.212025316456,316,249,.0392156862745,6,153,.0909090909091,7,77,.0347826086957,8,230,0,0,153,153,0,0,0,0,.745341614907,0,.201863354037,0
 ,48,113,004300,1,481130043001,Block Group 1,G5030,S,1911674,0,+32.7727777,-096.8292692,.737928879189,481130043001,12837,481130043001,499,395,27,0,0, , , ,26,27,435,0,369,233,7,266,75,82,0,499,499,.213197969543,42,197,0,0,113,.106896551724,31,290,.213197969543,42,197,197,76,0,0,0,.0521042084168,.0541082164329,.739478957916,0
 ,48,113,004300,2,481130043002,Block Group 2,G5030,S,1251369,0,+32.7756615,-096.8463124,.483044175662,481130043002,12838,481130043002,379,197,159,0,0, , , ,38,159,182,0,159,188,27,191,52,79,.0817941952507,379,348,.478260869565,66,138,.216216216216,16,74,.211009174312,23,109,.275362318841,38,138,138,36,0,0,0,.100263852243,.419525065963,.419525065963,0
 ,48,113,004300,3,481130043003,Block Group 3,G5030,S,1437677,0,+32.7694943,-096.8466385,.554961561773,481130043003,12839,481130043003,1007,780,0,0,0, , , ,61,0,943,0,719,535,171,472,121,292,.0159680638723,1002,986,.266447368421,81,304,.154135338346,41,266,.130718954248,60,459,.0822368421053,25,304,304,75,0,0,0,.0605759682224,0,.714001986097,0
 ,48,113,007302,3,481130073023,Block Group 3,G5030,S,1425582,0,+32.8585430,-096.8308474,.550287113455,481130073023,12963,481130073023,1013,1008,0,0,0, , , ,964,0,44,0,44,551,147,462,66,213,.124236252546,982,860,.0645879732739,29,449,.108024691358,35,324,.0597302504817,31,519,0,0,449,449,0,0,0,0,.951628825271,0,.0434353405726,0
 ,48,113,007302,4,481130073024,Block Group 4,G5030,S,624431,0,+32.8617048,-096.8441608,.241035398862,481130073024,12964,481130073024,1577,962,66,10,0, , , ,445,66,1045,0,517,790,210,787,337,547,.373563218391,1566,981,.203389830508,120,590,.398713826367,124,311,.150170648464,132,879,.222033898305,131,590,590,119,0,0,0,.282181357007,.0418516169943,.327837666455,0
 ,48,113,007302,2,481130073022,Block Group 2,G5030,S,778311,0,+32.8565339,-096.8254571,.300433647799,481130073022,12962,481130073022,1178,1088,0,45,0, , , ,993,0,95,0,95,523,137,655,154,291,.121134020619,1164,1023,.0328542094456,16,487,.0555555555556,18,324,.0887573964497,60,676,.0184804928131,9,487,487,0,0,0,0,.842954159593,0,.0806451612903,0
